T1,T2
329.79,325.45
329.84,325.53
329.89,325.61
329.94,325.69
330.45,325.35
330.92,325.05
331.34,324.78
331.74,324.55
332.1,324.34
332.44,324.15
332.74,323.99
333.03,323.84
333.29,323.72
333.53,323.61
333.75,323.51
333.96,323.43
334.15,323.36
334.33,323.3
334.49,323.24
334.64,323.2
334.78,323.17
334.92,323.14
335.04,323.12
335.15,323.1
335.26,323.09
335.36,323.08
335.45,323.08
335.54,323.08
335.62,323.08
335.7,323.09
335.77,323.09
335.84,323.1
335.9,323.11
335.96,323.13
336.02,323.56
336.1,323.97
336.18,324.36
336.27,324.73
336.36,325.08
336.46,325.41
336.56,325.73
336.67,326.03
336.78,326.32
336.89,326.59
337.01,326.86
337.12,327.11
337.24,327.35
337.35,327.58
337.47,327.8
337.58,328.01
337.7,328.21
337.81,328.4
337.93,328.59
338.04,328.77
338.15,328.94
338.26,329.11
338.37,329.26
338.47,329.42
338.58,329.57
338.68,329.71
338.78,329.85
338.88,329.98
338.98,330.11
339.07,330.23
339.16,329.93
339.23,329.66
339.28,329.4
339.33,329.16
339.36,328.93
339.39,328.72
339.4,328.52
339.41,328.34
339.41,328.17
339.41,328
339.4,327.85
339.39,327.7
339.37,327.57
339.35,327.44
339.33,327.32
339.3,327.2
339.28,327.09
339.25,326.99
339.22,326.89
339.19,326.8
339.15,326.71
339.12,326.62
339.09,326.54
339.05,326.46
339.02,326.39
338.98,326.32
338.95,326.25
338.91,326.19
338.88,326.12
338.84,326.06
338.81,326
338.78,325.95
338.74,325.9
338.71,325.84
338.68,325.79
338.65,325.75
338.61,325.7
338.58,325.66
338.55,325.61
338.52,325.57
338.49,325.53
338.47,325.49
338.44,325.46
338.41,325.42
338.38,325.38
338.36,325.35
338.33,325.32
338.31,325.29
338.28,325.25
338.26,325.23
338.24,325.2
338.21,325.17
338.19,325.14
338.17,325.11
338.15,325.09
338.13,325.06
338.11,325.04
338.09,325.02
338.07,324.99
338.05,324.97
338.04,325.37
338.04,325.74
338.06,326.1
338.08,326.43
338.11,326.74
338.16,327.04
338.2,327.32
338.26,327.58
338.32,327.83
338.38,328.07
338.45,328.3
338.52,328.51
338.59,328.71
338.66,328.91
338.74,329.09
338.81,329.27
338.89,329.44
338.97,329.6
339.05,329.76
339.13,329.9
339.21,330.04
339.28,330.18
339.36,330.31
339.44,330.44
339.51,330.56
339.59,330.67
339.66,330.78
339.73,330.89
339.81,330.99
339.88,331.09
339.47,330.76
339.09,330.44
338.71,330.12
338.35,329.8
338.01,329.5
337.67,329.2
337.35,328.9
337.03,328.62
336.73,328.33
336.44,328.06
336.16,327.79
335.88,327.53
335.62,327.28
335.36,327.03
335.12,326.78
334.87,326.55
334.64,326.31
334.42,326.09
334.2,325.87
333.98,325.66
333.78,325.45
333.58,325.24
333.39,325.05
333.2,324.85
333.02,324.66
332.84,324.48
332.67,324.3
332.5,324.13
332.34,323.96
332.18,323.8
332.5,324.06
332.81,324.33
333.1,324.58
333.39,324.83
333.67,325.08
333.94,325.32
334.19,325.56
334.44,325.79
334.69,326.02
334.92,326.24
335.15,326.45
335.36,326.66
335.58,326.87
335.78,327.07
335.98,327.27
336.17,327.46
336.36,327.64
336.54,327.83
336.72,328
336.89,328.17
337.05,328.34
337.21,328.51
337.37,328.67
337.52,328.82
337.66,328.97
337.8,329.12
337.94,329.26
338.07,329.4
338.2,329.54
338.33,329.67
337.98,329.79
337.67,329.89
337.37,329.97
337.1,330.04
336.85,330.09
336.61,330.14
336.39,330.17
336.19,330.19
336,330.2
335.82,330.21
335.65,330.21
335.5,330.21
335.35,330.2
335.21,330.18
335.08,330.16
334.96,330.14
334.85,330.12
334.74,330.09
334.63,330.06
334.54,330.03
334.44,330
334.35,329.96
334.27,329.93
334.19,329.89
334.12,329.86
334.04,329.82
333.98,329.79
333.91,329.75
333.85,329.71
333.79,329.68
334.19,329.65
334.58,329.64
334.93,329.64
335.27,329.65
335.58,329.68
335.88,329.71
336.15,329.75
336.42,329.8
336.66,329.85
336.9,329.91
337.12,329.97
337.33,330.04
337.52,330.11
337.71,330.19
337.89,330.26
338.06,330.34
338.22,330.42
338.37,330.5
338.52,330.57
338.66,330.65
338.79,330.73
338.92,330.81
339.04,330.89
339.15,330.97
339.27,331.05
339.37,331.13
339.47,331.2
339.57,331.28
339.67,331.35
339.76,331.42
339.85,331.49
339.93,331.56
340.01,331.63
340.09,331.7
340.17,331.77
340.24,331.83
340.31,331.9
340.38,331.96
340.44,332.02
340.51,332.08
340.57,332.13
340.63,332.19
340.68,332.25
340.74,332.3
340.79,332.35
340.84,332.4
340.89,332.45
340.94,332.5
340.99,332.55
341.03,332.59
341.08,332.64
341.12,332.68
341.16,332.72
341.2,332.77
341.24,332.81
341.28,332.84
341.32,332.88
341.35,332.92
341.39,332.96
341.42,332.99
341.44,332.61
341.45,332.25
341.45,331.91
341.44,331.59
341.42,331.29
341.39,331.01
341.35,330.75
341.3,330.5
341.25,330.26
341.2,330.04
341.14,329.82
341.08,329.62
341.02,329.43
340.95,329.25
340.88,329.08
340.81,328.91
340.74,328.75
340.67,328.6
340.6,328.46
340.53,328.32
340.46,328.19
340.39,328.06
340.32,327.94
340.25,327.82
340.19,327.71
340.12,327.6
340.05,327.49
339.98,327.39
339.92,327.3
339.86,327.2
339.8,327.53
339.76,327.84
339.73,328.13
339.71,328.4
339.7,328.65
339.7,328.89
339.71,329.11
339.73,329.32
339.75,329.52
339.77,329.7
339.81,329.88
339.84,330.05
339.88,330.21
339.92,330.36
339.96,330.5
340,330.63
340.05,330.76
340.1,330.88
340.14,331
340.19,331.11
340.24,331.22
340.29,331.32
340.34,331.41
340.39,331.51
340.44,331.59
340.49,331.68
340.54,331.76
340.59,331.84
340.64,331.91
340.68,331.99
340.73,332.06
340.78,332.12
340.82,332.19
340.87,332.25
340.91,332.31
340.95,332.37
340.99,332.42
341.03,332.48
341.07,332.53
341.11,332.58
341.15,332.63
341.19,332.67
341.23,332.72
341.26,332.76
341.3,332.81
341.33,332.85
341.36,332.89
341.4,332.92
341.43,332.96
341.46,333
341.49,333.03
341.52,333.07
341.55,333.1
341.57,333.13
341.6,333.16
341.63,333.19
341.65,333.22
341.68,333.25
341.7,333.28
341.73,333.3
341.75,333.33
341.77,333.35
341.79,333.38
341.81,333.4
341.83,333.42
341.85,333.45
341.87,333.47
341.89,333.49
341.91,333.51
341.93,333.53
341.94,333.55
341.96,333.56
341.98,333.58
341.99,333.6
342.01,333.62
342.02,333.63
342.04,333.65
342.05,333.66
342.07,333.68
342.08,333.69
342.09,333.71
342.1,333.72
342.12,333.73
342.13,333.75
342.14,333.76
342.15,333.77
342.16,333.78
342.17,333.8
342.18,333.81
342.19,333.82
342.2,333.83
342.21,333.84
342.22,333.85
342.23,333.86
342.24,333.87
342.25,333.88
342.25,333.88
342.26,333.89
342.27,333.9
342.28,333.91
342.28,333.92
342.29,333.93
342.3,333.93
342.31,333.94
342.31,333.95
342.32,333.95
342.32,333.96
342.33,333.97
342.34,333.97
342.34,333.98
342.35,333.98
342.35,333.99
342.36,334
342.36,334
342.37,334.01
342.37,334.01
342.38,334.02
342.38,334.02
342.38,334.03
342.39,334.03
342.39,334.03
342.4,334.04
342.4,334.04
342.4,334.05
342.41,334.05
342.41,334.05
342.41,334.06
342.42,334.06
342.42,334.06
342.42,334.07
342.43,334.07
342.43,334.07
342.43,334.08
342.44,334.08
342.44,334.08
342.44,334.09
342.44,334.09
342.45,334.09
342.45,334.09
342.45,334.1
342.45,334.1
342.45,334.1
342.46,334.1
342.46,334.11
342.46,334.11
342.46,334.11
342.46,334.11
342.47,334.11
342.47,334.12
342.47,334.12
342.01,334.11
341.57,334.09
341.17,334.05
340.79,334
340.43,333.94
340.1,333.87
339.78,333.8
339.48,333.72
339.2,333.63
338.93,333.54
338.68,333.44
338.43,333.34
338.21,333.24
337.99,333.14
337.78,333.03
337.58,332.93
337.4,332.82
337.22,332.72
337.04,332.61
336.88,332.51
336.72,332.41
336.57,332.3
336.43,332.2
336.29,332.1
336.15,332
336.02,331.91
335.9,331.81
335.78,331.72
335.67,331.62
335.55,331.53
335.91,331.03
336.22,330.58
336.5,330.16
336.74,329.77
336.96,329.42
337.15,329.1
337.32,328.8
337.47,328.53
337.61,328.28
337.72,328.04
337.82,327.83
337.91,327.63
337.98,327.45
338.05,327.28
338.1,327.12
338.15,326.97
338.19,326.84
338.22,326.71
338.25,326.59
338.27,326.48
338.29,326.38
338.3,326.29
338.31,326.2
338.31,326.11
338.31,326.03
338.31,325.96
338.31,325.89
338.3,325.82
338.29,325.76
338.29,325.7
337.82,326.05
337.39,326.37
337,326.66
336.65,326.91
336.32,327.14
336.02,327.34
335.75,327.52
335.5,327.68
335.27,327.82
335.06,327.95
334.87,328.06
334.69,328.15
334.53,328.24
334.38,328.31
334.24,328.38
334.11,328.44
333.99,328.49
333.89,328.53
333.78,328.57
333.69,328.6
333.6,328.62
333.52,328.64
333.45,328.66
333.38,328.67
333.31,328.68
333.25,328.69
333.2,328.7
333.14,328.7
333.09,328.7
333.05,328.7
333.46,328.29
333.84,327.91
334.18,327.58
334.49,327.27
334.77,326.99
335.02,326.74
335.25,326.51
335.45,326.3
335.64,326.11
335.81,325.94
335.97,325.78
336.11,325.64
336.23,325.52
336.35,325.4
336.45,325.29
336.54,325.2
336.63,325.11
336.7,325.03
336.77,324.96
336.84,324.9
336.89,324.84
336.94,324.79
336.99,324.74
337.03,324.69
337.07,324.65
337.11,324.62
337.14,324.58
337.16,324.55
337.19,324.53
337.21,324.5
337.23,324.48
337.25,324.46
337.27,324.44
337.28,324.42
337.3,324.41
337.31,324.39
337.32,324.38
337.33,324.37
337.34,324.36
337.35,324.35
337.35,324.34
337.36,324.33
337.37,324.32
337.37,324.31
337.38,324.31
337.38,324.3
337.38,324.3
337.39,324.29
337.39,324.29
337.39,324.28
337.4,324.28
337.4,324.28
337.4,324.27
337.4,324.27
337.4,324.27
337.4,324.26
337.4,324.26
337.41,324.26
337.41,324.26
337.41,324.26
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.25
337.41,324.24
337.41,324.24
337.03,324.45
336.67,324.62
336.35,324.78
336.05,324.91
335.77,325.03
335.51,325.13
335.28,325.21
335.06,325.28
334.85,325.34
334.67,325.39
334.49,325.43
334.33,325.47
334.18,325.49
334.03,325.51
333.9,325.52
333.78,325.53
333.66,325.53
333.55,325.53
333.45,325.53
333.35,325.52
332.8,325.5
332.28,325.46
331.79,325.41
331.32,325.35
330.89,325.27
330.48,325.18
330.09,325.09
329.72,324.99
329.37,324.88
329.04,324.77
328.72,324.65
328.42,324.53
328.13,324.41
327.86,324.28
327.6,324.15
327.35,324.03
327.11,323.9
326.88,323.77
326.66,323.64
326.46,323.51
326.25,323.39
326.06,323.26
325.88,323.14
325.7,323.01
325.52,322.89
325.36,322.77
325.2,322.65
325.05,322.54
324.9,322.42
324.75,322.31
325.09,322.62
325.41,322.93
325.73,323.23
326.03,323.53
326.33,323.81
326.62,324.09
326.9,324.36
327.17,324.63
327.43,324.89
327.69,325.14
327.94,325.38
328.18,325.62
328.41,325.85
328.64,326.08
328.86,326.3
329.08,326.51
329.29,326.72
329.49,326.92
329.69,327.12
329.88,327.31
330.07,327.5
330.25,327.68
330.42,327.86
330.59,328.03
330.76,328.2
330.92,328.36
331.08,328.52
331.23,328.67
331.38,328.82
331.52,328.97
331.66,329.11
331.8,329.25
331.93,329.38
332.06,329.51
332.18,329.64
332.3,329.76
332.42,329.88
332.54,330
332.65,330.11
332.76,330.22
332.86,330.33
332.96,330.44
333.06,330.54
333.16,330.63
333.25,330.73
333.34,330.82
333.43,330.91
333.52,331
333.6,331.09
333.68,331.17
333.76,331.25
333.84,331.33
333.91,331.4
333.98,331.48
334.05,331.55
334.12,331.62
334.19,331.69
334.25,331.75
334.32,331.82
334.38,331.88
334.44,331.94
334.49,332
334.55,332.06
334.6,332.11
334.66,332.17
334.71,332.22
334.76,332.27
334.81,332.32
334.85,332.37
334.9,332.41
334.94,332.46
334.99,332.5
335.03,332.55
335.07,332.59
335.11,332.63
335.15,332.67
335.18,332.71
335.22,332.74
335.26,332.78
335.29,332.82
335.32,332.85
335.36,332.88
335.39,332.91
335.42,332.95
335.45,332.98
335.48,333.01
335.5,333.03
335.53,333.06
335.56,333.09
335.58,333.12
335.14,333.13
334.73,333.13
334.35,333.12
333.98,333.1
333.64,333.06
333.32,333.02
333.02,332.96
332.73,332.9
332.46,332.84
332.21,332.77
331.97,332.69
331.74,332.62
331.52,332.53
331.31,332.45
331.11,332.37
330.92,332.28
330.74,332.19
330.57,332.11
330.4,332.02
330.25,331.93
330.1,331.84
329.95,331.75
329.81,331.67
329.68,331.58
329.55,331.5
329.43,331.41
329.31,331.33
329.2,331.25
329.09,331.17
328.98,331.09
328.88,331.01
328.78,330.94
328.68,330.86
328.59,330.79
328.5,330.72
328.42,330.65
328.33,330.58
328.25,330.51
328.18,330.44
328.1,330.38
328.03,330.32
327.96,330.25
327.89,330.19
327.82,330.14
327.76,330.08
327.7,330.02
327.64,329.97
327.58,329.92
327.52,329.86
327.47,329.81
327.41,329.77
327.36,329.72
327.31,329.67
327.26,329.63
327.21,329.58
327.17,329.54
327.12,329.5
327.08,329.46
327.04,329.42
327,329.38
327.42,329.35
327.82,329.33
328.2,329.33
328.55,329.34
328.88,329.37
329.2,329.4
329.49,329.44
329.77,329.48
330.03,329.54
330.28,329.6
330.52,329.66
330.74,329.73
330.95,329.8
331.15,329.87
331.34,329.95
331.53,330.02
331.7,330.1
331.87,330.18
332.02,330.26
332.18,330.34
332.32,330.42
332.46,330.5
332.59,330.58
332.72,330.66
332.84,330.74
332.96,330.82
333.07,330.9
333.18,330.97
333.28,331.05
333.38,331.12
333.47,330.78
333.54,330.46
333.6,330.16
333.64,329.88
333.67,329.62
333.69,329.37
333.71,329.14
333.71,328.93
333.71,328.73
333.7,328.54
333.68,328.36
333.66,328.19
333.64,328.03
333.61,327.88
333.58,327.74
333.55,327.6
333.51,327.48
333.47,327.35
333.43,327.24
333.39,327.13
333.35,327.02
333.31,326.92
333.27,326.83
333.22,326.74
333.18,326.65
333.14,326.57
333.09,326.49
333.05,326.41
333.01,326.34
332.96,326.27
332.46,326.61
332,326.91
331.58,327.19
331.2,327.43
330.84,327.64
330.52,327.84
330.21,328
329.94,328.15
329.68,328.28
329.45,328.4
329.23,328.5
329.03,328.58
328.84,328.66
328.67,328.72
328.51,328.78
328.36,328.83
328.22,328.87
328.09,328.9
327.97,328.92
327.86,328.94
327.75,328.96
327.65,328.97
327.56,328.98
327.48,328.98
327.39,328.99
327.32,328.98
327.25,328.98
327.18,328.97
327.12,328.97
327.06,328.96
327.46,328.96
327.85,328.97
328.21,328.99
328.55,329.02
328.87,329.06
329.18,329.11
329.46,329.17
329.73,329.23
329.99,329.3
330.23,329.37
330.47,329.44
330.69,329.52
330.89,329.6
331.09,329.69
331.28,329.77
331.46,329.86
331.63,329.94
331.8,330.03
331.96,330.12
332.11,330.2
332.25,330.29
332.39,330.38
332.52,330.46
332.65,330.55
332.77,330.63
332.89,330.71
333,330.8
333.11,330.88
333.21,330.96
333.32,331.03
332.95,331.1
332.6,331.15
332.28,331.19
331.98,331.22
331.7,331.23
331.44,331.23
331.2,331.23
330.96,331.21
330.75,331.19
330.54,331.17
330.35,331.13
330.16,331.1
329.99,331.06
329.83,331.02
329.67,330.97
329.52,330.92
329.38,330.87
329.25,330.82
329.12,330.77
329,330.71
328.88,330.66
328.77,330.61
328.67,330.55
328.57,330.5
328.47,330.44
328.38,330.39
328.29,330.33
328.2,330.28
328.12,330.22
328.04,330.17
328.43,330.13
328.8,330.1
329.14,330.08
329.46,330.08
329.76,330.09
330.04,330.1
330.31,330.13
330.56,330.16
330.8,330.2
331.02,330.24
331.23,330.29
331.43,330.34
331.62,330.4
331.8,330.46
331.97,330.52
332.14,330.58
332.29,330.65
332.44,330.71
332.58,330.78
332.71,330.85
332.84,330.92
332.96,330.98
333.08,331.05
333.19,331.12
333.3,331.19
333.4,331.25
333.5,331.32
333.6,331.38
333.69,331.45
333.78,331.51
333.86,331.58
333.94,331.64
334.02,331.7
334.1,331.76
334.17,331.82
334.24,331.87
334.31,331.93
334.37,331.99
334.43,332.04
334.49,332.09
334.55,332.14
334.61,332.19
334.67,332.24
334.72,332.29
334.77,332.34
334.82,332.38
334.87,332.43
334.92,332.47
334.96,332.51
335,332.56
335.05,332.6
335.09,332.64
335.13,332.67
335.17,332.71
335.2,332.75
335.24,332.78
335.28,332.82
335.31,332.85
335.34,332.88
335.38,332.92
334.94,332.52
334.51,332.13
334.1,331.76
333.7,331.39
333.31,331.03
332.93,330.68
332.57,330.34
332.22,330
331.88,329.68
331.55,329.36
331.22,329.06
330.91,328.76
330.61,328.46
330.32,328.18
330.03,327.9
329.76,327.63
329.49,327.37
329.23,327.11
328.97,326.86
328.73,326.62
328.49,326.38
328.26,326.15
328.03,325.93
327.81,325.71
327.6,325.5
327.39,325.29
327.19,325.09
327,324.9
326.81,324.71
326.62,324.52
326.91,324.77
327.2,325.01
327.47,325.25
327.74,325.48
327.99,325.7
328.24,325.92
328.48,326.14
328.72,326.35
328.94,326.56
329.16,326.76
329.37,326.96
329.58,327.15
329.78,327.33
329.97,327.52
330.16,327.69
330.34,327.87
330.52,328.04
330.69,328.2
330.85,328.36
331.01,328.52
331.17,328.67
331.32,328.82
331.47,328.96
331.61,329.1
331.75,329.24
331.88,329.37
332.02,329.5
332.14,329.63
332.27,329.75
332.39,329.87
332.04,329.98
331.71,330.07
331.41,330.14
331.13,330.2
330.87,330.25
330.63,330.28
330.4,330.31
330.18,330.32
329.98,330.33
329.8,330.33
329.62,330.33
329.45,330.32
329.3,330.3
329.15,330.28
329.01,330.26
328.88,330.23
328.76,330.2
328.64,330.17
328.53,330.14
328.42,330.11
328.32,330.07
328.22,330.03
328.13,329.99
328.05,329.96
327.96,329.92
327.88,329.88
327.81,329.84
327.73,329.8
327.66,329.76
327.6,329.72
327.53,329.68
327.47,329.64
327.41,329.6
327.35,329.57
327.3,329.53
327.25,329.49
327.2,329.45
327.15,329.42
327.1,329.38
327.05,329.35
327.01,329.31
326.97,329.28
326.93,329.25
326.89,329.22
326.85,329.18
326.81,329.15
326.77,329.12
326.74,329.09
326.71,329.06
326.67,329.04
326.64,329.01
326.61,328.98
326.58,328.96
326.55,328.93
326.53,328.91
326.5,328.88
326.47,328.86
326.45,328.83
326.42,328.81
326.4,328.79
326.83,328.36
327.23,327.96
327.59,327.61
327.91,327.28
328.21,326.99
328.48,326.72
328.72,326.48
328.95,326.26
329.15,326.06
329.33,325.88
329.5,325.71
329.65,325.56
329.79,325.43
329.91,325.3
330.03,325.19
330.13,325.09
330.22,325
330.31,324.91
330.39,324.84
330.46,324.77
330.52,324.71
330.58,324.65
330.63,324.6
330.68,324.55
330.72,324.51
330.76,324.47
330.8,324.43
330.83,324.4
330.86,324.37
330.88,324.34
330.44,324.31
330.03,324.27
329.64,324.21
329.27,324.15
328.92,324.07
328.59,323.99
328.27,323.91
327.98,323.82
327.7,323.72
327.43,323.62
327.17,323.52
326.93,323.41
326.7,323.31
326.47,323.2
326.26,323.09
326.06,322.98
325.87,322.88
325.68,322.77
325.5,322.66
325.33,322.55
325.16,322.44
325.01,322.34
324.85,322.23
324.71,322.13
324.57,322.03
324.43,321.93
324.3,321.83
324.17,321.73
324.05,321.64
323.93,321.54
324.29,321.46
324.61,321.39
324.92,321.33
325.21,321.29
325.48,321.26
325.73,321.24
325.97,321.23
326.19,321.23
326.4,321.23
326.6,321.24
326.78,321.26
326.96,321.28
327.13,321.31
327.28,321.34
327.43,321.37
327.57,321.41
327.7,321.44
327.83,321.48
327.95,321.53
328.06,321.57
328.17,321.61
328.28,321.66
328.37,321.71
328.47,321.75
328.56,321.8
328.64,321.85
328.73,321.9
328.81,321.94
328.88,321.99
328.95,322.04
329.03,322.5
329.12,322.95
329.21,323.36
329.31,323.76
329.42,324.14
329.54,324.5
329.65,324.84
329.77,325.17
329.9,325.48
330.03,325.77
330.15,326.06
330.28,326.33
330.41,326.59
330.54,326.83
330.68,327.07
330.81,327.3
330.94,327.52
331.06,327.73
331.19,327.93
331.32,328.12
331.44,328.31
331.57,328.49
331.69,328.66
331.81,328.82
331.92,328.98
332.04,329.14
332.15,329.29
332.27,329.43
