H1,H2
20.14,19.015
19.875,18.485
19.794,18.414
19.904,18.82
20.126,18.294
19.737,18.158
19.835,18.524
19.727,18.4
19.095,17.876
19.133,17.582
18.798,17.718
19.049,18.086
19.25,18.109
19.652,18.512
19.406,18.037
19.566,18.319
19.734,18.004
19.526,17.782
19.698,18.091
19.562,17.999
19.334,17.915
19.154,17.601
18.958,17.89
19.368,18.213
19.696,18.375
19.591,18.23
19.786,18.415
19.881,19.122
19.825,18.564
19.158,18.385
19.282,18.803
19.096,18.378
19.038,18.165
18.68,18.036
19.236,18.191
19.193,18.131
18.733,18
18.838,18.107
19.281,18.555
19.064,18.439
18.78,18.108
18.843,18.736
18.467,18.228
18.802,18.428
18.386,18.275
18.346,18.039
18.69,18.352
19.176,18.628
18.891,18.811
18.985,18.803
18.929,18.324
18.799,18.439
19.18,18.28
18.934,18.188
19.406,18.36
19.196,17.911
19.411,17.611
18.862,17.498
18.805,17.534
18.876,17.417
18.722,17.498
19.266,17.365
18.663,17.532
18.361,17.185
18.159,17.308
18.118,17.312
17.978,17.179
17.747,16.573
17.224,16.6
17.008,16.752
17.458,16.667
17.55,16.979
17.967,17.168
17.996,17.09
17.949,17.194
17.723,16.81
17.539,16.395
17.906,16.978
18.496,17.094
18.042,17.156
18.034,16.849
18.462,16.994
18.596,17.279
19.018,17.417
18.822,17.807
19.385,17.686
19.331,18.119
19.196,17.802
19.858,18.201
19.981,18.35
20.275,18.503
20.136,18.43
19.961,18.406
19.8,18.275
20.055,18.498
19.955,18.341
20.122,18.509
20.065,18.876
20.188,18.672
19.983,18.048
20.204,18.079
19.665,17.975
19.416,17.832
19.249,18.286
19.352,18.426
19.211,17.901
18.859,17.719
18.794,17.396
18.371,17.722
18.346,16.732
17.996,16.935
18.525,17.206
18.102,17.141
18.712,17.097
18.576,16.76
18.024,16.899
18.588,17.274
18.469,17.218
18.533,17.013
18.272,16.861
18.435,17.093
18.912,17.353
19.088,17.564
19.412,17.963
19.353,18.257
19.492,18.46
19.108,17.97
18.966,17.688
18.693,17.665
18.793,18.029
18.746,17.674
18.578,17.768
18.417,17.412
17.964,17.09
17.333,17.251
18.097,17.421
18.334,17.692
18.064,17.707
18.746,17.821
18.527,17.858
19.056,18.113
19.451,18.141
19.557,18.676
19.821,18.769
19.403,18.43
19.712,18.651
20.043,18.707
20.414,18.853
20.308,19.041
20.352,18.787
20.271,19.149
20.835,19.432
20.928,19.893
20.69,19.708
20.528,19.304
20.627,19.674
20.676,19.477
20.042,19.003
20.557,19.164
20.021,18.795
20.147,18.747
20.506,19.105
20.77,19.42
20.458,19.189
20.309,18.877
20.518,19.179
20.46,19.519
20.068,19.071
20.387,19.072
19.999,18.641
19.839,18.727
19.61,18.285
19.108,17.98
18.747,17.571
18.608,17.277
18.737,17.722
19.16,17.766
18.915,17.55
19.043,17.632
19.082,17.877
19.205,17.308
18.983,17.758
18.772,17.236
18.908,17.25
18.431,16.875
18.134,17.087
18.264,16.953
18.455,17.214
18.755,17.146
18.603,17.225
18.741,17.203
18.365,17.712
18.371,17.559
18.167,17.537
17.679,17.32
17.705,17.053
18.114,17.142
18.196,17.502
18.498,17.565
18.818,17.85
18.499,17.816
18.934,18.148
19.28,18.136
18.665,18.132
18.782,18.056
18.646,17.958
18.709,18.298
19.329,18.251
19.219,18.473
19.576,18.627
19.684,18.502
19.988,18.547
19.935,18.702
20.188,18.718
19.997,18.728
19.787,18.341
19.881,18.553
19.925,18.28
19.786,18.817
19.929,18.948
19.627,18.614
19.634,18.654
19.972,18.913
20.391,19.297
20.089,18.532
19.807,18.971
19.964,18.842
20.041,19.366
19.773,19.019
19.468,19.25
19.559,19.144
19.387,18.966
18.938,18.513
19.151,18.696
18.991,18.269
18.898,18.026
19.365,18.653
19.549,18.399
19.075,18.267
19.693,18.588
19.07,18.532
19.602,18.752
19.448,18.43
19.082,18.491
18.809,18.421
19.075,18.834
19.577,18.819
19.229,18.67
18.85,18.739
19.029,18.727
18.803,18.473
18.937,18.849
18.846,18.569
18.913,18.586
18.256,17.636
18.563,17.614
18.218,17.49
18.586,17.498
18.81,17.59
18.896,17.355
19.018,17.902
18.832,17.636
19.25,17.708
19.129,17.316
18.669,17.236
18.26,17.272
18.243,17.102
18.361,16.727
19.028,17.337
19.163,17.949
19.25,17.906
19.352,17.749
19.552,17.708
19.102,17.626
18.984,17.215
18.821,17.465
18.692,17.219
18.481,17.266
19.11,17.457
18.847,17.637
19.034,17.7
19.284,17.862
19.586,18.032
19.921,18.24
20.04,18.47
19.625,17.756
19.939,17.757
19.791,17.629
19.695,17.962
19.642,18.277
20.107,18.18
20.079,18.494
19.975,17.978
20.091,18.034
20.031,18.836
20.118,18.484
19.885,18.296
20.045,18.372
19.852,18.69
20.003,18.534
19.882,18.582
20.159,18.971
20.063,18.777
20.102,18.976
20.421,19.393
20.559,19.517
20.207,19.423
19.731,18.996
19.862,19.063
19.47,18.813
19.605,19.118
19.579,18.629
19.979,18.901
19.539,18.497
19.327,18.461
19.38,18.754
19.252,18.642
18.962,18.275
19.071,18.691
19.345,18.814
19.062,18.613
19.245,18.829
19.236,18.697
19.186,18.564
18.665,18.264
18.505,17.839
18.371,17.842
18.35,17.747
18.204,17.903
18.36,17.772
18.215,16.909
18.783,17.129
18.312,16.918
18.758,17.317
18.295,16.993
18.109,16.715
17.802,16.457
18.164,16.789
18.365,16.948
18.951,17.298
19.304,17.344
19.284,17.431
19.367,17.43
19.711,17.114
19.467,17.192
19.218,17.46
18.987,17.361
19.051,16.881
18.736,16.834
19.196,17.227
19.223,17.187
18.795,16.707
19.4,17.005
19.369,17.255
19.398,17.498
19.827,17.999
19.727,17.922
19.764,17.711
19.67,17.665
19.451,17.636
19.716,17.502
19.601,18.163
20.041,18.474
20.13,18.035
19.967,18.102
19.685,18.04
19.153,17.9
20.15,17.986
19.755,18.436
20.006,18.666
19.692,18.34
19.742,18.021
19.469,17.802
19.69,17.814
19.734,17.721
19.65,18.307
19.67,18.126
19.845,17.861
19.474,17.502
19.121,17.534
18.918,18.049
19.056,17.599
19.266,17.961
19.907,18.447
19.857,18.299
20.062,18.271
19.963,18.47
19.592,18.252
19.543,18.116
19.351,18.121
19.565,18.041
19.397,17.136
19.363,17.644
19.816,17.827
19.738,17.545
19.595,17.666
19.327,17.413
19.699,17.549
19.422,17.282
19.152,17.047
19.637,17.22
19.23,17.054
19.087,17.358
19.391,17.435
19.296,17.015
18.624,17.441
18.57,17.016
18.831,17.372
18.788,17.316
19.105,17.594
19.079,17.674
18.83,17.706
19.061,17.403
18.91,17.664
18.922,17.557
18.567,17.59
18.312,17.255
19.345,17.533
18.462,17.423
19.042,17.739
19.242,17.868
18.936,17.811
18.651,17.504
18.26,17.16
18.562,17.211
18.209,17.117
18.219,17.172
17.941,17.149
17.87,16.95
17.671,17.371
18.248,17.605
18.177,17.493
18.042,17.267
17.78,16.728
18.229,17.13
18.208,17.024
18.427,17.085
18.98,17.23
18.874,17.179
18.57,17.165
18.4,16.965
18.425,16.76
18.606,16.848
18.344,16.796
18.576,17.437
18.51,17.523
18.879,17.237
18.721,17.964
18.854,17.812
18.882,17.438
18.748,17.44
19.259,17.941
18.575,17.721
18.617,17.824
19.038,18.02
19.239,18.39
19.346,18.306
18.866,18.139
18.788,17.804
18.602,17.655
18.544,17.708
18.416,17.526
18.609,17.951
18.936,17.746
19.039,18.515
18.93,18.162
18.33,17.819
18.146,17.483
18.52,17.882
18.587,18.239
18.229,18.084
18.699,18.177
18.716,18.362
18.868,18.613
19.207,18.605
18.955,18.451
19.002,18.842
18.808,18.146
18.7,18.633
18.599,18.234
19.267,18.5
19.241,18.478
19.341,18.069
19.597,18.62
19.479,18.243
19.056,18.198
19.473,18.039
19.46,18.372
20.052,18.732
19.871,18.404
19.627,18.766
20.01,19.347
19.802,18.662
19.442,18.574
19.193,18.277
19.459,18.324
19.309,18.35
18.896,18.22
18.704,17.759
18.617,18.338
18.721,17.732
18.817,18.025
19.353,17.925
18.992,17.602
18.979,17.481
18.703,17.804
18.694,18.013
19.252,18.133
19.186,18.153
19.096,17.949
18.749,17.878
19.38,18.146
19.594,18.218
19.391,18.22
18.897,17.979
18.563,17.588
18.674,17.816
18.766,17.457
19.12,17.561
18.929,17.676
18.709,17.462
18.704,16.954
19.067,17.238
18.698,17.336
19.201,17.553
19.303,17.159
19.327,17.547
19.039,17.347
19.276,17.965
19.396,17.998
19.025,17.862
19.001,17.519
18.854,17.439
19.053,17.793
18.801,17.546
19.017,18.016
18.593,17.744
18.417,17.178
18.185,17.139
18.345,16.771
18.003,16.695
17.504,16.268
17.666,15.898
18.08,16.014
18.019,16.099
18.451,16.308
18.603,16.548
18.879,17.063
18.976,17.013
19.344,16.876
19.022,17.164
19.239,17.773
19.769,17.852
20.216,18.28
20.348,18.574
20.813,18.616
21.034,18.877
20.449,18.739
20.446,18.64
19.759,18.567
19.859,18.808
20.482,18.951
19.994,18.556
19.809,18.254
19.701,17.993
19.435,17.546
19.516,17.763
19.733,17.733
19.87,17.827
20.241,18.219
19.935,18.324
20.029,18.422
20.357,18.461
20.893,18.759
20.642,18.693
20.352,19.344
20.659,18.519
20.306,18.538
20.926,18.735
20.988,18.878
20.397,18.703
20.883,19.084
21.094,19.069
20.912,19.498
21.08,19.605
20.8,19.058
20.628,18.458
21.204,18.857
20.374,18.193
20.609,18.331
20.13,18.365
20.087,17.758
19.822,18.504
19.889,18.407
19.569,17.932
19.508,17.768
19.728,17.961
19.848,18.442
19.849,18.697
19.732,18.466
19.839,18.772
19.276,18.521
19.191,18.29
19.666,18.452
19.94,18.517
20.024,18.631
19.688,18.349
20.376,18.924
19.722,18.482
20.399,18.711
20.048,18.071
20,18.309
20.295,18.321
19.865,18.674
19.788,18.224
19.684,17.943
19.554,18.205
19.606,18.098
19.484,17.807
19.527,18.131
19.404,18.207
19.418,17.917
19.136,17.615
18.604,17.606
18.753,17.38
18.576,16.808
18.942,16.76
18.488,17.234
18.616,17.306
18.963,17.415
19.013,17.372
18.781,16.935
18.684,16.637
18.875,17.047
18.833,16.802
18.549,17.026
18.839,17.349
19.419,17.429
19.724,17.594
19.929,17.779
19.783,17.628
19.774,17.762
19.072,17.337
19.531,17.377
19.546,17.317
19.497,17.436
19.63,17.665
19.348,17.51
18.89,17.477
18.728,17.332
19.245,17.494
19.568,17.854
19.787,18.045
19.992,18.13
19.825,17.91
19.844,18.17
20.262,18.729
19.71,18.313
19.684,18.247
19.075,17.985
19.485,18.22
19.457,18.027
19.375,17.931
19.75,18.137
19.269,17.979
19.65,18.12
19.584,18.43
19.632,18.508
19.723,18.54
19.438,18.385
19.59,18.489
19.484,18.239
19.955,18.293
20.021,18.34
19.995,18.253
19.807,18.015
19.965,18.012
20.18,18.048
19.711,17.917
19.222,17.494
19.949,17.715
20.029,17.939
19.691,17.519
20.134,17.437
19.718,17.844
19.512,17.538
19.3,17.234
19.511,17.141
18.985,17.264
19.127,17.274
19.292,17.647
18.913,17.666
18.544,17.687
19.077,17.772
18.896,17.659
19.302,17.73
19.103,17.489
18.831,17.247
18.371,16.642
18.826,17.157
19.081,17.314
18.924,17.452
18.752,17.229
18.357,16.965
18.555,16.756
17.702,16.751
18.408,17.041
18.156,16.97
18.142,16.987
17.731,16.838
17.748,16.63
18.466,17.209
18.371,17.423
18.563,17.286
18.868,17.581
18.374,17.284
18.807,17.519
19.248,17.911
19.171,17.601
19.407,17.379
18.971,17.312
18.533,16.878
18.861,17.231
18.804,17.746
19.097,17.941
18.366,18.123
19.22,18.458
18.75,18.168
18.648,18.069
18.357,17.348
18.431,17.669
18.503,17.7
18.257,17.219
18.2,17.704
18.774,18.022
19.111,17.883
18.677,18.142
18.961,18.28
19.166,18.418
19.266,18.696
18.932,18.193
18.878,18.008
18.898,18.755
19.281,18.875
19.272,18.78
18.698,18.672
18.604,18.494
18.487,18.227
18.794,18.539
19.202,18.594
19.123,18.523
19.107,18.435
19.914,18.33
19.501,17.901
19.503,18.11
19.748,18.352
19.518,18.099
19.4,17.919
19.923,18.104
19.422,17.958
19.62,18.12
19.465,18.166
19.387,18.164
19.545,18.387
19.534,18.04
19.929,18.445
19.571,18.359
18.911,18.347
18.632,18.088
18.947,18.32
19.059,17.884
18.764,17.627
19.129,17.993
18.8,17.664
19.006,17.503
18.824,17.776
18.87,17.619
18.713,17.443
18.682,16.94
18.411,16.626
18.016,16.574
18.009,16.792
18.456,17.136
18.394,17.059
18.163,16.769
18.061,16.961
17.922,16.28
17.975,16.48
17.681,16.569
17.761,16.263
17.524,16.469
18.094,16.934
18.242,17.019
18.632,16.984
18.892,17.539
18.745,16.968
19.133,17.439
18.892,17.065
19.018,17.328
19.137,17.214
18.78,16.955
18.875,17.41
18.953,17.039
19.123,16.954
19.012,17.123
18.949,17.116
18.638,17.518
18.887,17.382
18.901,17.93
18.864,17.568
18.668,17.645
18.083,17.64
18.374,17.334
18.274,16.975
18.262,17.219
18.283,16.959
18.04,17.106
18.704,17.43
18.367,17.342
18.379,17.176
18.537,16.773
18.606,16.988
18.817,17.717
18.401,17.29
18.813,17.378
18.679,18.025
19.126,18.23
19.63,18.472
19.274,18.098
19.095,17.855
18.779,18.106
18.705,17.606
18.824,17.824
18.901,18.025
19.446,18.045
19.197,17.845
19.262,17.917
19.442,17.399
18.883,17.337
19.258,17.625
19.126,17.962
19.533,18.37
19.688,17.814
19.598,17.741
19.548,17.775
19.357,17.476
19.457,17.546
19.234,17.498
19.324,17.909
19.232,17.937
18.932,17.409
18.647,16.991
18.852,17.755
18.915,17.199
19.129,17.243
19.415,17.502
19.293,17.704
18.972,17.408
18.85,17.11
18.809,17.122
18.951,17.01
18.507,17.076
18.424,16.697
18.174,16.625
18.551,17.095
18.833,16.963
18.778,17.19
18.087,17.089
18.162,16.771
18.511,16.757
18.284,16.598
18.633,16.907
19.039,17.106
18.935,17.138
18.586,16.96
18.959,17.51
19.113,17.709
19.098,17.969
19.096,17.678
19.261,17.822
18.686,17.91
18.944,18.425
19.5,18.733
19.02,18.14
18.785,18.023
18.464,17.604
18.904,17.877
18.888,17.61
19.188,18.142
19.081,17.807
19.375,17.769
19.364,17.986
19.241,17.928
19.274,17.813
19.242,17.518
19.045,17.489
19.229,17.785
19.18,17.424
19.126,17.324
19.585,17.84
19.022,17.803
18.925,17.458
18.639,17.32
18.148,16.88
18.058,16.859
18.46,16.95
18.179,16.829
18.528,17.332
18.727,17.587
19.072,17.668
18.758,17.62
18.614,17.105
18.582,17.126
18.441,17.697
18.566,17.326
18.672,17.624
18.489,17.839
19.069,18.523
19.565,18.765
19.023,17.804
18.997,17.662
19.394,17.302
18.771,17.933
19.138,17.957
18.783,17.564
19.2,17.935
20.076,18.132
19.166,18.079
18.93,18.185
18.661,17.413
19.156,17.365
19.611,17.922
19.833,17.696
19.702,17.886
19.665,18.093
20.37,18.642
19.825,18.331
20.163,18.276
19.88,17.874
19.764,17.755
20.3,17.896
19.969,17.376
20.286,18.141
20.523,18.347
20.122,18.137
20.429,18.653
20.217,18.813
20.182,18.296
19.486,18.193
19.853,18.471
19.509,18.386
19.537,17.981
19.517,17.967
19.615,17.735
19.594,17.595
19.086,17.661
19.12,17.424
19.552,17.37
19.297,17.21
19.364,17.053
19.346,17.362
18.878,17.03
19.461,17.071
18.821,17.046
19.107,17.362
19.335,17.428
19.359,17.686
19.249,17.559
18.644,17.451
19.147,17.62
18.988,17.719
19.055,17.593
18.739,17.368
18.866,17.843
19.056,17.512
18.598,17.45
18.609,16.982
18.449,17.179
18.612,17.273
18.627,16.971
18.917,17.383
18.351,17.187
19.068,17.536
18.882,17.328
19.135,17.482
18.772,17.409
18.69,17.534
18.438,17.475
18.727,17.356
18.577,17.599
19.114,18.293
19.209,18.55
18.906,18.468
18.95,18.168
18.704,17.942
18.668,17.669
18.513,17.748
18.342,17.329
18.134,17.021
17.741,17.119
17.454,16.919
17.405,16.815
17.818,17.096
17.8,17.033
17.805,17.59
18.546,17.463
18.567,17.65
18.687,17.745
18.894,18.307
19.095,18.352
19.552,18.81
19.884,18.981
20.26,19.253
20.51,19.326
20.837,19.658
21.225,19.716
21.103,19.759
20.438,19.28
20.483,18.95
20.375,19.152
20.739,18.449
20.405,18.363
20.847,18.6
21.131,18.891
20.701,19.172
21.233,19.052
21.089,18.95
21.573,19.387
21.636,19.631
21.656,20.057
21.496,19.672
21.934,19.58
21.962,19.63
21.79,19.678
21.422,19.04
21.446,19.475
21.03,19.155
21.226,19.476
21.29,19.618
21.135,19.466
21.387,19.72
21.379,19.808
21.625,20.121
21.675,20.636
21.788,20.391
21.13,19.776
21.134,19.98
21.011,19.68
21.077,19.809
20.748,20.015
20.362,19.583
19.972,18.922
20.25,19.185
20.152,19.474
20.194,19.423
20.612,19.609
20.656,19.58
20.724,19.697
20.501,19.318
20.418,19.268
20.112,19.113
19.808,19.007
19.625,18.783
19.48,18.285
19.559,18.319
19.695,18.349
19.284,18.289
19.256,18.515
19.565,19.162
20.278,19.125
20.147,19.291
20.456,19.407
20.241,19.534
20.176,18.895
19.509,18.505
19.65,18.91
19.827,19.061
20.134,19.359
20.271,18.78
20.146,18.969
20.121,18.945
20.062,18.621
19.799,18.631
20.041,18.505
20.25,18.948
20.377,19.259
19.979,19.23
20.581,19.479
20.514,19.6
20.674,19.236
20.181,19.287
20.828,19.484
20.533,18.95
20.094,18.938
20.043,18.542
19.82,18.963
19.472,19.003
19.744,18.94
19.567,19.191
19.528,19.499
19.343,19.107
19.289,19.169
19.575,19.352
19.551,19.027
18.899,18.613
19.327,18.808
19.448,18.225
19.355,18.754
19.226,19.058
18.979,18.64
19.076,18.194
18.774,18.347
19.412,18.254
19.252,18.76
19.073,18.502
19.308,18.525
19.021,18.418
18.833,18.176
19.044,18.259
19.115,18.382
18.873,17.688
18.39,17.795
18.796,17.797
19.099,17.538
18.954,17.57
19.082,17.894
18.907,17.501
19.39,18.035
19.348,17.33
18.973,17.089
18.87,16.866
19.089,17.164
18.925,16.985
18.273,16.95
18.667,16.899
19.194,17.495
18.795,17.115
18.765,17.187
18.546,16.867
18.77,17.463
18.346,17.087
18.345,16.669
18.215,16.857
18.76,17.006
19.233,17.209
18.913,17.267
18.452,17.054
18.888,17.283
18.628,17.036
18.903,17.365
18.567,17.213
18.746,17.515
19.002,17.822
19.018,17.348
18.775,17.21
18.934,17.47
18.586,17.41
18.783,17.381
19.036,17.914
18.819,17.554
19.079,17.62
18.725,17.59
18.854,16.848
18.316,17.117
18.681,17.001
18.495,16.606
18.716,16.654
18.345,16.548
18.497,17.242
18.374,17.107
18.859,17.254
18.495,16.893
18.707,16.771
18.306,16.877
18.008,16.611
17.937,16.609
18.4,16.767
18.575,17.093
19.006,17.361
19.213,17.924
19.175,17.869
19.033,17.456
18.699,17.312
18.798,17.247
18.281,17.196
18.131,16.484
18.295,16.977
18.714,17.293
19.051,17.737
18.965,17.897
18.779,17.987
19.181,17.689
19.801,18.405
19.652,18.42
19.75,18.201
20.322,18.4
20.597,18.722
20.622,18.644
20.763,18.804
20.672,18.81
20.539,18.757
20.694,18.733
21.042,19.071
21.374,19.244
20.648,18.989
20.637,18.429
20.372,18.697
20.808,18.802
20.644,18.424
20.205,17.69
20.657,18.56
20.617,18.535
20.769,19.026
20.91,19.172
20.517,18.69
20.497,18.386
20.303,18.579
20.226,18.812
19.976,18.786
20.52,19.142
20.191,18.814
20.472,18.455
20.618,18.818
20.535,18.705
20.256,18.587
20.478,18.684
20.643,19.04
20.916,19.523
20.476,19.124
20.565,19.2
19.877,18.809
20.205,19.185
19.662,19.144
19.686,18.745
19.348,18.197
19.078,18.369
18.509,17.898
18.687,17.847
18.63,17.467
18.38,17.119
18.711,17.349
18.977,17.781
18.589,17.686
18.713,17.476
18.33,17.288
18.051,16.796
18.035,16.699
18.183,16.832
18.444,16.962
18.79,17.284
18.977,17.654
19.293,17.686
19.478,17.928
20.138,18.343
19.648,18.052
20.08,18.262
19.677,18.313
19.708,17.852
20.061,18.78
20.377,18.911
20.085,19.455
19.982,19.153
20.182,18.812
20.342,19.508
20.954,19.449
20.72,19.687
21.066,19.709
21.573,20.102
20.936,19.695
20.761,19.614
20.636,19.205
20.488,19.129
20.511,19.099
20.301,19.457
20.521,19.465
20.449,19.233
20.126,18.676
20.424,18.954
20.601,19.064
20.656,19.097
21.074,19.343
21.14,19.316
20.455,18.948
21.119,19.618
21.213,19.417
20.719,19.761
20.621,19.336
20.909,19.465
20.877,19.464
20.6,19.128
20.548,18.995
20.267,19.273
20.678,19.081
20.94,18.807
20.874,19.227
21.029,19.72
21.13,19.023
